iter	Passed	Remaining
3217	70880	39250
3218	70902	39228
3219	70930	39209
3220	70950	39187
3221	70971	39164
3222	70991	39141
3223	71014	39119
3224	71037	39097
3225	71060	39076
3226	71083	39055
3227	71104	39032
3228	71126	39010
3229	71148	38988
3230	71168	38965
3231	71190	38943
3232	71210	38920
3233	71230	38897
3234	71249	38873
3235	71270	38850
3236	71291	38828
3237	71310	38804
3238	71329	38780
3239	71347	38756
3240	71368	38733
3241	71389	38711
3242	71407	38687
3243	71425	38663
3244	71449	38642
3245	71476	38622
3246	71493	38598
3247	71513	38575
3248	71533	38552
3249	71553	38528
3250	71572	38504
3251	71591	38481
3252	71609	38457
3253	71631	38435
3254	71657	38415
3255	71675	38391
3256	71694	38367
3257	71716	38345
3258	71736	38322
3259	71754	38298
3260	71773	38274
3261	71791	38250
3262	71810	38227
3263	71831	38204
3264	71854	38183
3265	71875	38160
3266	71893	38136
3267	71913	38113
3268	71932	38089
3269	71950	38065
3270	71969	38041
3271	71990	38019
3272	72016	37999
3273	72037	37976
3274	72058	37954
3275	72080	37932
3276	72105	37911
3277	72126	37889
3278	72147	37867
3279	72169	37845
3280	72190	37822
3281	72213	37800
3282	72234	37778
3283	72254	37755
3284	72281	37735
3285	72301	37713
3286	72322	37690
3287	72342	37667
3288	72362	37644
3289	72382	37621
3290	72403	37598
3291	72425	37577
3292	72450	37556
3293	72473	37535
3294	72499	37514
3295	72518	37491
3296	72539	37468
3297	72561	37446
3298	72585	37425
3299	72606	37403
3300	72628	37381
3301	72649	37358
3302	72669	37335
3303	72690	37313
3304	72710	37290
3305	72731	37267
3306	72750	37244
3307	72770	37221
3308	72792	37199
3309	72816	37178
3310	72838	37156
3311	72857	37132
3312	72879	37110
3313	72899	37087
3314	72921	37065
3315	72942	37043
3316	72962	37020
3317	72994	37003
3318	73016	36981
3319	73037	36958
3320	73056	36935
3321	73077	36912
3322	73095	36888
3323	73116	36866
3324	73137	36843
3325	73160	36822
3326	73180	36799
3327	73203	36777
3328	73232	36759
3329	73255	36737
3330	73277	36715
3331	73298	36693
3332	73318	36670
3333	73340	36648
3334	73362	36626
3335	73383	36603
3336	73409	36583
3337	73431	36561
3338	73454	36540
3339	73475	36517
3340	73496	36495
3341	73516	36472
3342	73536	36449
3343	73556	36426
3344	73577	36403
3345	73597	36380
3346	73618	36358
3347	73641	36337
3348	73663	36314
3349	73686	36293
3350	73708	36271
3351	73728	36248
3352	73748	36225
3353	73770	36203
3354	73791	36181
3355	73821	36162
3356	73842	36140
3357	73865	36119
3358	73888	36097
3359	73917	36078
3360	73938	36056
3361	73959	36033
3362	73980	36011
3363	74002	35989
3364	74022	35966
3365	74043	35943
3366	74062	35920
3367	74081	35896
3368	74099	35872
3369	74119	35849
3370	74141	35828
3371	74163	35806
3372	74184	35783
3373	74206	35761
3374	74227	35739
3375	74245	35715
3376	74266	35692
3377	74285	35669
3378	74302	35645
3379	74321	35621
3380	74341	35598
3381	74361	35575
3382	74382	35552
3383	74401	35529
3384	74422	35507
3385	74440	35483
3386	74458	35459
3387	74476	35435
3388	74498	35413
3389	74523	35392
3390	74542	35369
3391	74561	35346
3392	74579	35322
3393	74613	35306
3394	74635	35284
3395	74655	35261
3396	74674	35237
3397	74695	35215
3398	74712	35191
3399	74731	35167
3400	74751	35145
3401	74772	35122
3402	74789	35098
3403	74808	35074
3404	74826	35050
3405	74848	35028
3406	74869	35006
3407	74891	34984
3408	74909	34960
3409	74927	34936
3410	74946	34913
3411	74965	34890
3412	74985	34867
3413	75003	34843
3414	75020	34819
3415	75040	34796
3416	75061	34773
3417	75081	34750
3418	75106	34730
3419	75129	34708
3420	75149	34686
3421	75170	34663
3422	75191	34641
3423	75211	34618
3424	75231	34595
3425	75254	34573
3426	75276	34552
3427	75297	34529
3428	75320	34508
3429	75341	34485
3430	75361	34463
3431	75382	34440
3432	75405	34418
3433	75427	34396
3434	75450	34375
3435	75475	34355
3436	75497	34332
3437	75519	34311
3438	75539	34288
3439	75559	34265
3440	75581	34243
3441	75602	34221
3442	75621	34197
3443	75643	34175
3444	75669	34155
3445	75688	34132
3446	75709	34109
3447	75730	34087
3448	75750	34064
3449	75769	34041
3450	75790	34018
3451	75813	33997
3452	75833	33974
3453	75855	33952
3454	75875	33929
3455	75896	33907
3456	75925	33888
3457	75949	33867
3458	75972	33846
3459	75994	33824
3460	76016	33802
3461	76037	33779
3462	76061	33758
3463	76082	33736
3464	76102	33713
3465	76124	33691
3466	76145	33669
3467	76166	33646
3468	76186	33623
3469	76209	33602
3470	76233	33581
3471	76256	33559
3472	76275	33536
3473	76296	33514
3474	76317	33491
3475	76338	33469
3476	76358	33446
3477	76385	33426
3478	76406	33404
3479	76429	33383
3480	76451	33361
3481	76474	33339
3482	76494	33316
3483	76516	33294
3484	76537	33272
3485	76558	33250
3486	76578	33227
3487	76599	33204
3488	76619	33182
3489	76648	33163
3490	76668	33140
3491	76689	33118
3492	76711	33095
3493	76730	33072
3494	76751	33050
3495	76770	33027
3496	76793	33005
3497	76814	32983
3498	76837	32961
3499	76859	32939
3500	76878	32916
3501	76896	32893
3502	76915	32869
3503	76934	32846
3504	76954	32823
3505	76981	32803
3506	77007	32783
3507	77023	32759
3508	77045	32737
3509	77067	32715
3510	77086	32692
3511	77103	32668
3512	77123	32645
3513	77144	32622
3514	77166	32600
3515	77185	32577
3516	77204	32554
3517	77226	32532
3518	77244	32509
3519	77262	32485
3520	77281	32462
3521	77300	32438
3522	77319	32415
3523	77338	32392
3524	77359	32370
3525	77378	32347
3526	77397	32324
3527	77417	32301
3528	77440	32279
3529	77461	32257
3530	77485	32236
3531	77506	32213
3532	77524	32190
3533	77542	32166
3534	77561	32143
3535	77579	32119
3536	77604	32099
3537	77624	32076
3538	77645	32054
3539	77666	32032
3540	77685	32008
3541	77703	31985
3542	77722	31961
3543	77741	31938
3544	77760	31915
3545	77778	31892
3546	77797	31869
3547	77823	31848
3548	77842	31825
3549	77861	31802
3550	77886	31781
3551	77905	31758
3552	77923	31735
3553	77942	31712
3554	77963	31689
3555	77983	31666
3556	78003	31644
3557	78023	31621
3558	78044	31599
3559	78067	31578
3560	78090	31556
3561	78116	31536
3562	78139	31514
3563	78160	31492
3564	78181	31469
3565	78201	31447
3566	78223	31425
3567	78244	31402
3568	78268	31381
3569	78289	31359
3570	78311	31337
3571	78331	31315
3572	78352	31292
3573	78372	31270
3574	78394	31248
3575	78415	31225
3576	78435	31202
3577	78455	31180
3578	78478	31158
3579	78500	31136
3580	78521	31114
3581	78542	31092
3582	78562	31069
3583	78588	31049
3584	78610	31027
3585	78632	31005
3586	78652	30983
3587	78674	30961
3588	78706	30943
3589	78726	30920
3590	78747	30898
3591	78776	30878
3592	78798	30857
3593	78819	30834
3594	78839	30811
3595	78859	30789
3596	78880	30767
3597	78901	30744
3598	78924	30723
3599	78944	30700
3600	78963	30677
3601	78984	30655
3602	79004	30632
3603	79025	30610
3604	79050	30589
3605	79070	30566
3606	79094	30545
3607	79127	30528
3608	79152	30507
3609	79175	30485
3610	79202	30465
3611	79222	30443
3612	79241	30420
3613	79265	30398
3614	79286	30376
3615	79308	30354
3616	79329	30332
3617	79348	30309
3618	79371	30288
3619	79394	30266
3620	79416	30244
3621	79438	30222
3622	79459	30200
3623	79481	30178
3624	79502	30156
3625	79523	30133
3626	79545	30111
3627	79566	30089
3628	79591	30068
3629	79615	30047
3630	79639	30026
3631	79657	30003
3632	79676	29979
3633	79694	29956
3634	79714	29933
3635	79734	29911
3636	79754	29888
3637	79773	29865
3638	79794	29843
3639	79815	29821
3640	79833	29797
3641	79851	29774
3642	79869	29751
3643	79889	29728
3644	79910	29706
3645	79935	29685
3646	79955	29662
3647	79980	29641
3648	80001	29619
3649	80021	29597
3650	80045	29575
3651	80064	29552
3652	80085	29530
3653	80105	29507
3654	80123	29484
3655	80141	29461
3656	80160	29438
3657	80179	29415
3658	80198	29392
3659	80220	29370
3660	80241	29348
3661	80260	29325
3662	80278	29301
3663	80297	29278
3664	80316	29255
3665	80337	29233
3666	80356	29210
3667	80376	29187
3668	80404	29168
3669	80423	29145
3670	80442	29122
3671	80462	29099
3672	80481	29076
3673	80500	29053
3674	80519	29030
3675	80537	29007
3676	80555	28984
3677	80575	28961
3678	80598	28940
3679	80620	28918
3680	80637	28894
3681	80656	28871
3682	80674	28848
3683	80694	28825
3684	80713	28802
3685	80731	28779
3686	80751	28756
3687	80770	28733
3688	80798	28714
3689	80818	28691
3690	80842	28670
3691	80861	28647
3692	80882	28625
3693	80900	28602
3694	80919	28579
3695	80940	28556
3696	80959	28534
3697	80979	28511
3698	81000	28489
3699	81021	28467
3700	81041	28444
3701	81062	28422
3702	81085	28400
3703	81109	28379
3704	81145	28362
3705	81168	28341
3706	81192	28320
3707	81217	28298
3708	81236	28276
3709	81255	28253
3710	81276	28231
3711	81302	28210
3712	81321	28187
3713	81341	28165
3714	81364	28143
3715	81385	28121
3716	81409	28100
3717	81431	28078
3718	81452	28056
3719	81473	28034
3720	81493	28011
3721	81515	27989
3722	81536	27967
3723	81558	27945
3724	81579	27923
3725	81600	27901
3726	81625	27879
3727	81646	27858
3728	81667	27835
3729	81686	27812
3730	81707	27790
3731	81728	27768
3732	81746	27745
3733	81768	27723
3734	81789	27701
3735	81809	27678
3736	81834	27657
3737	81855	27635
3738	81875	27613
3739	81896	27590
3740	81917	27568
3741	81939	27546
3742	81958	27523
3743	81979	27501
3744	82002	27480
3745	82024	27458
3746	82046	27436
3747	82066	27414
3748	82087	27391
3749	82107	27369
3750	82128	27346
3751	82149	27324
3752	82169	27302
3753	82190	27280
3754	82214	27258
3755	82235	27236
3756	82255	27214
3757	82276	27192
3758	82297	27169
3759	82318	27147
3760	82343	27126
3761	82366	27105
3762	82386	27082
3763	82410	27061
3764	82431	27039
3765	82452	27016
3766	82470	26994
3767	82489	26970
3768	82509	26948
3769	82530	26926
3770	82551	26904
3771	82571	26881
3772	82589	26858
3773	82611	26836
3774	82633	26814
3775	82651	26791
3776	82669	26768
3777	82688	26745
3778	82706	26722
3779	82726	26700
3780	82744	26677
3781	82764	26654
3782	82783	26631
3783	82803	26609
3784	82824	26586
3785	82842	26563
3786	82860	26540
3787	82880	26518
3788	82898	26495
3789	82916	26472
3790	82935	26449
3791	82953	26426
3792	82974	26403
3793	82993	26381
3794	83016	26359
3795	83039	26338
3796	83065	26317
3797	83083	26294
3798	83100	26271
3799	83120	26248
3800	83139	26225
3801	83156	26202
3802	83177	26180
3803	83198	26158
3804	83220	26136
3805	83238	26113
3806	83258	26090
3807	83278	26068
3808	83296	26045
3809	83314	26022
3810	83334	25999
3811	83353	25976
3812	83372	25954
3813	83395	25932
3814	83415	25910
3815	83434	25887
3816	83452	25864
3817	83472	25841
3818	83491	25819
3819	83511	25796
3820	83530	25774
3821	83550	25751
3822	83570	25729
3823	83599	25709
3824	83618	25686
3825	83638	25664
3826	83657	25641
3827	83676	25618
3828	83694	25595
3829	83713	25572
3830	83732	25550
3831	83753	25528
3832	83775	25506
3833	83796	25484
3834	83817	25462
3835	83835	25439
3836	83855	25416
3837	83873	25393
3838	83893	25371
3839	83921	25351
3840	83944	25329
3841	83968	25308
3842	83990	25286
3843	84011	25264
3844	84031	25242
3845	84052	25220
3846	84074	25198
3847	84096	25176
3848	84125	25156
3849	84144	25134
3850	84167	25112
3851	84195	25092
3852	84216	25070
3853	84236	25047
3854	84256	25025
3855	84275	25002
3856	84296	24980
3857	84318	24958
3858	84350	24940
3859	84371	24918
3860	84392	24895
3861	84412	24873
3862	84433	24851
3863	84454	24829
3864	84475	24807
3865	84496	24785
3866	84519	24763
3867	84540	24741
3868	84564	24720
3869	84593	24700
3870	84614	24678
3871	84635	24656
3872	84659	24635
3873	84689	24615
3874	84710	24593
3875	84736	24572
3876	84758	24550
3877	84788	24531
3878	84806	24508
3879	84825	24485
3880	84855	24466
3881	84877	24444
3882	84904	24424
3883	84926	24402
3884	84945	24379
3885	84965	24357
3886	84986	24335
3887	85008	24313
3888	85029	24290
3889	85047	24268
3890	85065	24245
3891	85086	24222
3892	85110	24201
3893	85132	24180
3894	85155	24158
3895	85176	24136
3896	85196	24113
3897	85218	24091
3898	85246	24071
3899	85266	24049
3900	85289	24027
3901	85312	24006
3902	85335	23984
3903	85355	23962
3904	85376	23940
3905	85395	23917
3906	85415	23895
3907	85434	23872
3908	85461	23852
3909	85488	23831
3910	85510	23809
3911	85532	23788
3912	85553	23766
3913	85572	23743
3914	85592	23720
3915	85616	23699
3916	85634	23676
3917	85660	23656
3918	85679	23633
3919	85704	23612
3920	85723	23589
3921	85743	23567
3922	85761	23544
3923	85780	23521
3924	85799	23499
3925	85817	23476
3926	85836	23453
3927	85859	23432
3928	85881	23410
3929	85902	23388
3930	85927	23367
3931	85950	23345
3932	85973	23324
3933	85997	23302
3934	86019	23281
3935	86046	23260
3936	86070	23239
3937	86100	23219
3938	86126	23198
3939	86150	23177
3940	86175	23156
3941	86196	23134
3942	86218	23112
3943	86243	23091
3944	86273	23071
3945	86298	23050
3946	86322	23029
3947	86348	23008
3948	86372	22987
3949	86394	22965
3950	86417	22944
3951	86444	22923
3952	86467	22901
3953	86494	22881
3954	86517	22859
3955	86539	22837
3956	86560	22815
3957	86583	22794
3958	86604	22772
3959	86628	22750
3960	86650	22729
3961	86674	22707
3962	86698	22686
3963	86719	22664
3964	86739	22642
3965	86761	22620
3966	86790	22600
3967	86812	22578
3968	86833	22556
3969	86853	22533
3970	86874	22511
3971	86898	22490
3972	86919	22468
3973	86941	22446
3974	86963	22424
3975	86983	22402
3976	87001	22379
3977	87021	22356
3978	87042	22334
3979	87064	22312
3980	87084	22290
3981	87106	22268
3982	87125	22246
3983	87145	22223
3984	87165	22201
3985	87184	22178
3986	87205	22156
3987	87226	22134
3988	87247	22112
3989	87269	22090
3990	87291	22068
3991	87323	22049
3992	87347	22028
3993	87367	22005
3994	87386	21983
3995	87423	21965
3996	87444	21943
3997	87464	21920
3998	87483	21898
3999	87504	21876
4000	87524	21853
4001	87546	21831
4002	87565	21809
4003	87585	21786
4004	87605	21764
4005	87631	21743
4006	87652	21721
4007	87678	21700
4008	87702	21679
4009	87727	21658
4010	87751	21636
4011	87775	21615
4012	87798	21594
4013	87819	21571
4014	87841	21550
4015	87863	21528
4016	87884	21506
4017	87904	21483
4018	87926	21462
4019	87951	21440
4020	87975	21419
4021	87999	21398
4022	88022	21376
4023	88047	21355
4024	88072	21334
4025	88097	21313
4026	88121	21291
4027	88145	21270
4028	88166	21248
4029	88186	21226
4030	88209	21204
4031	88233	21183
4032	88258	21161
4033	88281	21140
4034	88310	21120
4035	88336	21099
4036	88362	21078
4037	88389	21057
4038	88422	21038
4039	88446	21016
4040	88466	20994
4041	88487	20972
4042	88508	20950
4043	88527	20927
4044	88545	20905
4045	88564	20882
4046	88582	20859
4047	88603	20837
4048	88627	20816
4049	88659	20796
4050	88683	20775
4051	88706	20753
4052	88730	20732
4053	88755	20711
4054	88777	20689
4055	88798	20667
4056	88817	20644
4057	88836	20622
4058	88857	20599
4059	88877	20577
4060	88895	20554
4061	88915	20532
4062	88939	20511
4063	88961	20489
4064	88986	20468
4065	89011	20446
4066	89036	20425
4067	89059	20404
4068	89086	20383
4069	89106	20361
4070	89126	20338
4071	89145	20316
4072	89166	20293
4073	89183	20270
4074	89205	20248
4075	89223	20226
4076	89242	20203
4077	89262	20181
4078	89281	20158
4079	89302	20136
4080	89322	20114
4081	89341	20091
4082	89361	20069
4083	89388	20049
4084	89416	20028
4085	89440	20007
4086	89468	19986
4087	89493	19965
4088	89514	19943
4089	89542	19922
4090	89566	19901
4091	89587	19879
4092	89608	19857
4093	89629	19834
4094	89650	19812
4095	89671	19790
4096	89719	19774
4097	89743	19753
4098	89766	19731
4099	89794	19710
4100	89819	19689
4101	89849	19669
4102	89871	19647
4103	89891	19625
4104	89913	19603
4105	89934	19581
4106	89954	19559
4107	89978	19537
4108	90002	19516
4109	90028	19495
4110	90052	19473
4111	90078	19452
4112	90103	19431
4113	90125	19409
4114	90149	19388
4115	90170	19366
4116	90193	19344
4117	90215	19322
4118	90237	19300
4119	90262	19279
4120	90288	19258
4121	90313	19237
4122	90339	19215
4123	90366	19195
4124	90396	19174
4125	90419	19153
4126	90440	19131
4127	90465	19109
4128	90486	19087
4129	90513	19066
4130	90535	19045
4131	90555	19022
4132	90580	19001
4133	90602	18979
4134	90624	18957
4135	90644	18935
4136	90665	18913
4137	90686	18891
4138	90708	18869
4139	90728	18846
4140	90749	18824
4141	90769	18802
4142	90788	18780
4143	90811	18758
4144	90840	18737
4145	90868	18717
4146	90888	18695
4147	90909	18672
4148	90929	18650
4149	90952	18628
4150	90976	18607
4151	90997	18585
4152	91019	18563
4153	91042	18541
4154	91074	18521
4155	91096	18499
4156	91121	18478
4157	91162	18460
4158	91185	18438
4159	91206	18416
4160	91227	18394
4161	91252	18373
4162	91278	18352
4163	91300	18330
4164	91327	18309
4165	91354	18288
4166	91381	18267
4167	91405	18245
4168	91430	18224
4169	91456	18203
4170	91487	18183
4171	91508	18161
4172	91529	18139
4173	91555	18118
4174	91575	18095
4175	91593	18073
4176	91612	18050
4177	91632	18028
4178	91650	18005
4179	91667	17982
4180	91685	17959
4181	91703	17937
4182	91722	17914
4183	91743	17892
4184	91769	17871
4185	91786	17848
4186	91805	17826
4187	91823	17803
4188	91845	17781
4189	91865	17759
4190	91883	17736
4191	91902	17714
4192	91921	17691
4193	91941	17669
4194	91964	17647
4195	91984	17625
4196	92002	17602
4197	92024	17580
4198	92043	17558
4199	92062	17535
4200	92081	17513
4201	92099	17490
4202	92117	17467
4203	92139	17445
4204	92159	17423
4205	92183	17402
4206	92202	17379
4207	92221	17357
4208	92239	17334
4209	92257	17312
4210	92276	17289
4211	92296	17267
4212	92314	17244
4213	92337	17222
4214	92364	17201
4215	92385	17179
4216	92407	17157
4217	92431	17136
4218	92452	17114
4219	92476	17092
4220	92505	17072
4221	92539	17052
4222	92563	17030
4223	92586	17009
4224	92611	16987
4225	92635	16966
4226	92664	16945
4227	92685	16923
4228	92705	16901
4229	92727	16879
4230	92749	16857
4231	92771	16835
4232	92793	16813
4233	92821	16793
4234	92842	16770
4235	92864	16748
4236	92884	16726
4237	92904	16704
4238	92923	16681
4239	92942	16659
4240	92962	16637
4241	92983	16615
4242	93013	16594
4243	93035	16572
4244	93056	16550
4245	93078	16528
4246	93099	16506
4247	93120	16484
4248	93142	16462
4249	93161	16440
4250	93185	16418
4251	93207	16396
4252	93232	16375
4253	93253	16353
4254	93279	16332
4255	93309	16311
4256	93337	16290
4257	93366	16270
4258	93388	16248
4259	93409	16226
4260	93433	16204
4261	93455	16182
4262	93475	16160
4263	93497	16138
4264	93518	16116
4265	93539	16094
4266	93560	16072
4267	93582	16050
4268	93601	16027
4269	93620	16005
4270	93642	15983
4271	93669	15962
4272	93691	15940
4273	93711	15918
4274	93734	15896
4275	93757	15874
4276	93776	15852
4277	93799	15830
4278	93824	15809
4279	93848	15787
4280	93872	15765
4281	93894	15744
4282	93917	15722
4283	93942	15700
4284	93966	15679
4285	93992	15658
4286	94017	15636
4287	94043	15615
4288	94067	15593
4289	94090	15572
4290	94123	15551
4291	94144	15529
4292	94164	15507
4293	94185	15485
4294	94207	15463
4295	94234	15442
4296	94256	15420
4297	94274	15397
4298	94296	15376
4299	94319	15354
4300	94344	15332
4301	94365	15310
4302	94400	15290
4303	94429	15270
4304	94454	15248
4305	94478	15227
4306	94501	15205
4307	94527	15184
4308	94550	15162
4309	94575	15140
4310	94597	15118
4311	94618	15096
4312	94640	15074
4313	94661	15052
4314	94680	15030
4315	94700	15008
4316	94720	14985
4317	94740	14963
4318	94759	14941
4319	94781	14919
4320	94800	14896
4321	94822	14874
4322	94843	14852
4323	94862	14830
4324	94884	14808
4325	94905	14786
4326	94925	14764
4327	94944	14741
4328	94965	14719
4329	94984	14697
4330	95004	14675
4331	95022	14652
4332	95041	14630
4333	95061	14608
4334	95080	14585
4335	95099	14563
4336	95120	14541
4337	95145	14519
4338	95169	14498
4339	95193	14476
4340	95215	14454
4341	95239	14432
4342	95270	14412
4343	95296	14391
4344	95320	14369
4345	95345	14347
4346	95367	14325
4347	95394	14304
4348	95426	14284
4349	95450	14262
4350	95481	14242
4351	95503	14220
4352	95524	14198
4353	95547	14176
4354	95576	14155
4355	95598	14133
4356	95619	14111
4357	95640	14089
4358	95661	14067
4359	95680	14044
4360	95703	14023
4361	95725	14001
4362	95746	13978
4363	95773	13957
4364	95796	13936
4365	95815	13913
4366	95839	13891
4367	95860	13869
4368	95881	13847
4369	95900	13825
4370	95921	13803
4371	95944	13781
4372	95967	13759
4373	95987	13737
4374	96008	13715
4375	96029	13693
4376	96065	13673
4377	96086	13651
4378	96106	13629
4379	96128	13607
4380	96149	13585
4381	96169	13562
4382	96189	13540
4383	96209	13518
4384	96229	13496
4385	96251	13474
4386	96274	13452
4387	96296	13430
4388	96316	13408
4389	96335	13386
4390	96356	13363
4391	96379	13342
4392	96402	13320
4393	96423	13298
4394	96451	13277
4395	96484	13256
4396	96507	13234
4397	96531	13213
4398	96551	13191
4399	96570	13168
4400	96591	13146
4401	96609	13124
4402	96629	13101
4403	96650	13079
4404	96672	13057
4405	96692	13035
4406	96720	13014
4407	96742	12992
4408	96762	12970
4409	96783	12948
4410	96804	12926
4411	96825	12904
4412	96846	12882
4413	96866	12859
4414	96891	12838
4415	96911	12816
4416	96932	12794
4417	96952	12771
4418	96971	12749
4419	96992	12727
4420	97013	12705
4421	97034	12683
4422	97058	12661
4423	97079	12639
4424	97102	12617
4425	97122	12595
4426	97143	12573
4427	97163	12551
4428	97181	12528
4429	97200	12506
4430	97220	12484
4431	97242	12462
4432	97262	12440
4433	97284	12418
4434	97303	12396
4435	97322	12373
4436	97344	12351
4437	97362	12329
4438	97381	12307
4439	97399	12284
4440	97418	12262
4441	97435	12239
4442	97458	12217
4443	97485	12196
4444	97504	12174
4445	97524	12152
4446	97545	12130
4447	97565	12107
4448	97591	12086
4449	97609	12064
4450	97629	12041
4451	97648	12019
4452	97670	11997
4453	97696	11976
4454	97714	11953
4455	97735	11931
4456	97757	11909
4457	97776	11887
4458	97801	11865
4459	97819	11843
4460	97838	11821
4461	97860	11799
4462	97882	11777
4463	97904	11755
4464	97923	11733
4465	97947	11711
4466	97967	11689
4467	97988	11667
4468	98008	11645
4469	98029	11623
4470	98050	11601
4471	98070	11579
4472	98092	11557
4473	98114	11535
4474	98135	11513
4475	98155	11490
4476	98178	11469
4477	98198	11446
4478	98220	11425
4479	98242	11403
4480	98265	11381
4481	98288	11359
4482	98310	11337
4483	98331	11315
4484	98352	11293
4485	98375	11271
4486	98395	11249
4487	98416	11227
4488	98436	11205
4489	98458	11183
4490	98481	11161
4491	98502	11139
4492	98523	11117
4493	98544	11095
4494	98564	11073
4495	98583	11051
4496	98603	11029
4497	98628	11007
4498	98650	10985
4499	98670	10963
4500	98691	10941
4501	98712	10919
4502	98736	10897
4503	98758	10875
4504	98778	10853
4505	98799	10831
4506	98820	10809
4507	98841	10787
4508	98866	10765
4509	98885	10743
4510	98906	10721
4511	98929	10699
4512	98952	10678
4513	98982	10656
4514	99004	10635
4515	99029	10613
4516	99054	10591
4517	99083	10570
4518	99104	10548
4519	99124	10526
4520	99144	10504
4521	99165	10482
4522	99188	10460
4523	99212	10438
4524	99235	10416
4525	99261	10395
4526	99283	10373
4527	99312	10352
4528	99333	10330
4529	99354	10308
4530	99377	10286
4531	99400	10264
4532	99428	10243
4533	99452	10221
4534	99487	10200
4535	99508	10179
4536	99530	10157
4537	99552	10135
4538	99575	10113
4539	99596	10091
4540	99617	10069
4541	99639	10047
4542	99666	10025
4543	99690	10004
4544	99712	9982
4545	99738	9960
4546	99760	9938
4547	99782	9916
4548	99802	9894
4549	99825	9872
4550	99848	9850
4551	99871	9829
4552	99896	9807
4553	99917	9785
4554	99939	9763
4555	99960	9741
4556	99984	9719
4557	100007	9697
4558	100029	9676
4559	100051	9654
4560	100075	9632
4561	100101	9610
4562	100139	9590
4563	100158	9568
4564	100182	9546
4565	100204	9524
4566	100224	9502
4567	100258	9481
4568	100279	9459
4569	100299	9437
4570	100318	9415
4571	100336	9392
4572	100357	9370
4573	100377	9348
4574	100395	9326
4575	100413	9304
4576	100434	9282
4577	100454	9259
4578	100476	9237
4579	100496	9215
4580	100513	9193
4581	100532	9171
4582	100551	9149
4583	100571	9126
4584	100590	9104
4585	100611	9082
4586	100631	9060
4587	100653	9038
4588	100677	9016
4589	100698	8994
4590	100721	8972
4591	100743	8951
4592	100767	8929
4593	100790	8907
4594	100810	8885
4595	100835	8863
4596	100860	8842
4597	100885	8820
4598	100906	8798
4599	100927	8776
4600	100952	8754
4601	100980	8733
4602	101002	8711
4603	101026	8689
4604	101046	8667
4605	101072	8645
4606	101096	8624
4607	101119	8602
4608	101143	8580
4609	101165	8558
4610	101189	8536
4611	101209	8514
4612	101231	8492
4613	101257	8471
4614	101282	8449
4615	101313	8428
4616	101334	8406
4617	101357	8384
4618	101379	8362
4619	101401	8340
4620	101421	8318
4621	101443	8296
4622	101464	8274
4623	101485	8252
4624	101507	8230
4625	101527	8208
4626	101548	8186
4627	101569	8164
4628	101590	8142
4629	101620	8120
4630	101644	8099
4631	101669	8077
4632	101689	8055
4633	101710	8033
4634	101731	8011
4635	101752	7989
4636	101774	7967
4637	101796	7945
4638	101820	7923
4639	101844	7901
4640	101865	7879
4641	101888	7857
4642	101909	7835
4643	101936	7814
4644	101957	7792
4645	101977	7770
4646	101998	7748
4647	102018	7726
4648	102043	7704
4649	102064	7682
4650	102089	7660
4651	102110	7638
4652	102130	7616
4653	102153	7594
4654	102174	7572
4655	102194	7550
4656	102218	7528
4657	102242	7506
4658	102264	7484
4659	102282	7462
4660	102302	7440
4661	102321	7418
4662	102342	7396
4663	102362	7374
4664	102383	7352
4665	102404	7330
4666	102427	7308
4667	102451	7286
4668	102472	7264
4669	102493	7242
4670	102513	7220
4671	102536	7198
4672	102562	7176
4673	102586	7155
4674	102615	7133
4675	102638	7111
4676	102660	7089
4677	102681	7067
4678	102701	7045
4679	102724	7023
4680	102745	7001
4681	102767	6979
4682	102788	6957
4683	102809	6935
4684	102831	6913
4685	102853	6892
4686	102873	6869
4687	102892	6847
4688	102912	6825
4689	102933	6803
4690	102962	6782
4691	102984	6760
4692	103013	6738
4693	103036	6716
4694	103056	6694
4695	103080	6672
4696	103098	6650
4697	103119	6628
4698	103139	6606
4699	103159	6584
4700	103179	6562
4701	103202	6540
4702	103225	6518
4703	103245	6496
4704	103264	6474
4705	103283	6452
4706	103303	6430
4707	103327	6408
4708	103347	6386
4709	103365	6364
4710	103384	6342
4711	103401	6319
4712	103421	6297
4713	103440	6275
4714	103460	6253
4715	103479	6231
4716	103500	6209
4717	103521	6187
4718	103541	6165
4719	103561	6143
4720	103583	6121
4721	103611	6099
4722	103632	6077
4723	103654	6056
4724	103676	6034
4725	103696	6012
4726	103716	5989
4727	103737	5968
4728	103758	5945
4729	103778	5923
4730	103800	5901
4731	103820	5879
4732	103843	5858
4733	103865	5836
4734	103885	5814
4735	103906	5792
4736	103929	5770
4737	103951	5748
4738	103972	5726
4739	103995	5704
4740	104017	5682
4741	104039	5660
4742	104063	5638
4743	104083	5616
4744	104104	5594
4745	104128	5572
4746	104148	5550
4747	104170	5528
4748	104191	5506
4749	104212	5484
4750	104233	5462
4751	104256	5441
4752	104276	5418
4753	104295	5396
4754	104313	5374
4755	104334	5352
4756	104354	5330
4757	104374	5308
4758	104393	5286
4759	104418	5264
4760	104440	5242
4761	104463	5220
4762	104483	5198
4763	104506	5177
4764	104530	5155
4765	104551	5133
4766	104572	5111
4767	104596	5089
4768	104617	5067
4769	104640	5045
4770	104662	5023
