iter	MultiClass
2928	0.1832066034
2929	0.1831426491
2930	0.1830973179
2931	0.1830536844
2932	0.1830112443
2933	0.1829836288
2934	0.182943777
2935	0.1829215401
2936	0.1828922102
2937	0.1828532997
2938	0.1828307266
2939	0.182792522
2940	0.1827638644
2941	0.1827254918
2942	0.182698162
2943	0.1826398888
2944	0.182605298
2945	0.1825897506
2946	0.1825570086
2947	0.1825084
2948	0.1824868353
2949	0.182459724
2950	0.1824252845
2951	0.1823882229
2952	0.1823674314
2953	0.1823459676
2954	0.1823143855
2955	0.1822904173
2956	0.1822479771
2957	0.1822152184
2958	0.1822015703
2959	0.1821770475
2960	0.1821388765
2961	0.1821071095
2962	0.1820847885
2963	0.1820372555
2964	0.1820040261
2965	0.1819719565
2966	0.1819398364
2967	0.1818921186
2968	0.181862671
2969	0.1818409551
2970	0.1818097427
2971	0.1817862115
2972	0.1817290644
2973	0.1816885572
2974	0.1816782875
2975	0.1816360322
2976	0.1816009372
2977	0.1815875244
2978	0.1815771875
2979	0.1815438909
2980	0.1815264778
2981	0.1815063419
2982	0.1814629605
2983	0.1814351937
2984	0.1814251761
2985	0.1813879801
2986	0.1813756934
2987	0.1813602301
2988	0.181335119
2989	0.1813253535
2990	0.1812954185
2991	0.1812655339
2992	0.1812363385
2993	0.181202941
2994	0.1811521977
2995	0.1811104299
2996	0.1810800243
2997	0.1810470974
2998	0.181031113
2999	0.1810023042
3000	0.1809659653
3001	0.1809182979
3002	0.1808940104
3003	0.18084599
3004	0.1808336697
3005	0.1808071131
3006	0.18075679
3007	0.1807147533
3008	0.1806598584
3009	0.1806366298
3010	0.1806205109
3011	0.1805952149
3012	0.180564305
3013	0.1805069058
3014	0.1804601964
3015	0.1804341441
3016	0.18039362
3017	0.180368408
3018	0.1803524573
3019	0.1803061345
3020	0.1802922343
3021	0.1802691065
3022	0.1802427012
3023	0.1802159261
3024	0.1801753516
3025	0.1801388783
3026	0.180118154
3027	0.1800891099
3028	0.1800679822
3029	0.1800387868
3030	0.1799982963
3031	0.1799608986
3032	0.1799303249
3033	0.1799063735
3034	0.179881649
3035	0.1798558151
3036	0.1798266701
3037	0.1798075762
3038	0.1797804985
3039	0.1797605307
3040	0.1797373861
3041	0.1797142247
3042	0.1797011313
3043	0.1796842561
3044	0.179631916
3045	0.1796022163
3046	0.1795542295
3047	0.1795342448
3048	0.1794928972
3049	0.1794714334
3050	0.1794433473
3051	0.1794141014
3052	0.1793782836
3053	0.1793612907
3054	0.1793134048
3055	0.1792739397
3056	0.1792485428
3057	0.1792367268
3058	0.1792229779
3059	0.1791903368
3060	0.1791680494
3061	0.1791319291
3062	0.1790901948
3063	0.1790598228
3064	0.1790378044
3065	0.1790038354
3066	0.1789560167
3067	0.1789248043
3068	0.178907761
3069	0.1788812212
3070	0.1788562614
3071	0.1788406132
3072	0.1788036188
3073	0.1787657
3074	0.1787448245
3075	0.1787273778
3076	0.1786936442
3077	0.1786704492
3078	0.1786207816
3079	0.1785952839
3080	0.1785733495
3081	0.1785540539
3082	0.1784941503
3083	0.1784556264
3084	0.1784117408
3085	0.1783985801
3086	0.1783621572
3087	0.1783478704
3088	0.1783266756
3089	0.1783074809
3090	0.1782973625
3091	0.1782800334
3092	0.1782557627
3093	0.1782221636
3094	0.1781907495
3095	0.1781794209
3096	0.1781676721
3097	0.1781363084
3098	0.1781127604
3099	0.1780902377
3100	0.1780771611
3101	0.1780473438
3102	0.1780064836
3103	0.1779677076
3104	0.1779416552
3105	0.1778966434
3106	0.1778762217
3107	0.1778400678
3108	0.1778167215
3109	0.1778066535
3110	0.1777805339
3111	0.1777556917
3112	0.1777144449
3113	0.1776974016
3114	0.1776741058
3115	0.1776415992
3116	0.1775748883
3117	0.1775543657
3118	0.1775204136
3119	0.1774963278
3120	0.1774744102
3121	0.177468124
3122	0.1774372982
3123	0.1773962027
3124	0.1773838152
3125	0.1773389715
3126	0.1772866483
3127	0.1772631843
3128	0.1772332325
3129	0.177216206
3130	0.1771875988
3131	0.17715879
3132	0.1771400322
3133	0.1771020798
3134	0.1770549839
3135	0.1770372178
3136	0.1770177374
3137	0.1769739862
3138	0.1769292434
3139	0.1769008211
3140	0.1768863662
3141	0.1768724828
3142	0.1768476406
3143	0.1768305974
3144	0.1768094697
3145	0.1767762235
3146	0.1767471962
3147	0.1767042182
3148	0.1766867379
3149	0.1766804181
3150	0.1766613578
3151	0.1766028324
3152	0.1765848143
3153	0.1765667625
3154	0.1765511479
3155	0.1765221205
3156	0.1764979002
3157	0.1764655785
3158	0.1764509219
3159	0.1764366015
3160	0.1764022964
3161	0.1763686132
3162	0.1763449308
3163	0.1763023226
3164	0.1762841699
3165	0.1762432089
3166	0.1762274766
3167	0.1762140807
3168	0.1761590682
3169	0.1761282087
3170	0.1760814825
3171	0.1760503037
3172	0.1760192258
3173	0.1759928204
3174	0.175973693
3175	0.1759499433
3176	0.1759340597
3177	0.175913117
3178	0.175881955
3179	0.1758156811
3180	0.1758073444
3181	0.1757739805
3182	0.1757453734
3183	0.1757304815
3184	0.1757060595
3185	0.1756953024
3186	0.1756617537
3187	0.1756232466
3188	0.1755764196
3189	0.1755460475
3190	0.1755221802
3191	0.1755099608
3192	0.1754909006
3193	0.1754522254
3194	0.1754261898
3195	0.1754028268
3196	0.1753632608
3197	0.175341444
3198	0.1753200979
3199	0.1753031386
3200	0.1752617574
3201	0.1752352512
3202	0.175199383
3203	0.1751691958
3204	0.1751542031
3205	0.1750950558
3206	0.1750501281
3207	0.1750185963
3208	0.1749991327
3209	0.1749748452
3210	0.1749636511
3211	0.1749294468
3212	0.1749161853
3213	0.1748924861
3214	0.1748557606
3215	0.1748277417
3216	0.1747898566
3217	0.1747741579
3218	0.1747579214
3219	0.1747396847
3220	0.1747090438
3221	0.1746843529
3222	0.1746735453
3223	0.1746503839
3224	0.1746166335
3225	0.1746004138
3226	0.1745651003
3227	0.1745217021
3228	0.1744776483
3229	0.1744437467
3230	0.1744205516
3231	0.1744058447
3232	0.1743869693
3233	0.1743570343
3234	0.1743224099
3235	0.1742900881
3236	0.1742765073
3237	0.1742417147
3238	0.1742069895
3239	0.17418445
3240	0.1741741635
3241	0.1741483128
3242	0.1741382448
3243	0.1741194703
3244	0.1740692985
3245	0.1740329933
3246	0.1740205217
3247	0.1739854939
3248	0.1739573405
3249	0.1739328177
3250	0.1739079083
3251	0.1738769648
3252	0.1738532319
3253	0.1737962865
3254	0.1737679482
3255	0.1737391057
3256	0.1737027837
3257	0.173676496
3258	0.1736560743
3259	0.1736320893
3260	0.1736209456
3261	0.1735977506
3262	0.1735775979
3263	0.1735558652
3264	0.1735120131
3265	0.1734778929
3266	0.1734659593
3267	0.1734455208
3268	0.1734104089
3269	0.173394206
3270	0.1733745743
3271	0.1733401011
3272	0.1733072247
3273	0.1732885679
3274	0.1732485144
3275	0.1732082089
3276	0.1731852828
3277	0.1731569446
3278	0.1731374137
3279	0.1731267911
3280	0.1731131766
3281	0.1730977637
3282	0.1730786362
3283	0.1730598449
3284	0.1730236405
3285	0.1729984789
3286	0.1729799397
3287	0.1729533159
3288	0.1729406091
3289	0.172915666
3290	0.1728812601
3291	0.1728715451
3292	0.1728353407
3293	0.1727986489
3294	0.1727775044
3295	0.1727619907
3296	0.1727350139
3297	0.1726943386
3298	0.1726712612
3299	0.1726469737
3300	0.1726385361
3301	0.1726182488
3302	0.1725929528
3303	0.1725749011
3304	0.1725568997
3305	0.1725352342
3306	0.1725080053
3307	0.1724898359
3308	0.1724607245
3309	0.1724455973
3310	0.1724216291
3311	0.1723766678
3312	0.1723551031
3313	0.1723406987
3314	0.1723166633
3315	0.17230041
3316	0.1722877535
3317	0.1722780217
3318	0.1722469102
3319	0.1722357328
3320	0.172189242
3321	0.1721538276
3322	0.1721467682
3323	0.1721185644
3324	0.1721034372
3325	0.1720897387
3326	0.1720667454
3327	0.17200148
3328	0.1719758983
3329	0.171936097
3330	0.1719201798
3331	0.1718776557
3332	0.1718568474
3333	0.1718309631
3334	0.1718044233
3335	0.1717744379
3336	0.1717577643
3337	0.1717393596
3338	0.1717028863
3339	0.1716884482
3340	0.1716404783
3341	0.1716019712
3342	0.1715863734
3343	0.1715625229
3344	0.171542202
3345	0.1715205701
3346	0.1714911562
3347	0.1714577755
3348	0.1714397742
3349	0.1714192516
3350	0.1713986787
3351	0.1713831145
3352	0.1713597514
3353	0.1713413971
3354	0.1713020328
3355	0.171279695
3356	0.1712422636
3357	0.1712029666
3358	0.1711666277
3359	0.1711317007
3360	0.1711210109
3361	0.1711041525
3362	0.1710873613
3363	0.1710481651
3364	0.1710196587
3365	0.1709762774
3366	0.1709626629
3367	0.1709382409
3368	0.1709159535
3369	0.1708928257
3370	0.1708723704
3371	0.170824266
3372	0.1707907509
3373	0.1707495713
3374	0.1707175521
3375	0.1707037528
3376	0.1706646574
3377	0.1706280664
3378	0.1706141326
3379	0.1705957279
3380	0.1705599605
3381	0.1705189827
3382	0.1705057716
3383	0.1704843414
3384	0.1704624238
3385	0.1704423551
3386	0.170424858
3387	0.1704139832
3388	0.1704022008
3389	0.1703875106
3390	0.1703628365
3391	0.1703548864
3392	0.1703340613
3393	0.1703143119
3394	0.1702878561
3395	0.1702640392
3396	0.1702485087
3397	0.1702329277
3398	0.1702115815
3399	0.1701959669
3400	0.1701668387
3401	0.1701551067
3402	0.1701428033
3403	0.1700986991
3404	0.1700764454
3405	0.170054595
3406	0.1700238364
3407	0.1700022718
3408	0.1699656472
3409	0.1699538984
3410	0.1699293588
3411	0.1699036594
3412	0.1698772708
3413	0.1698551347
3414	0.1698378561
3415	0.1698244433
3416	0.169811871
3417	0.169784037
3418	0.1697515303
3419	0.1697214441
3420	0.1697047537
3421	0.1696747515
3422	0.1696341098
3423	0.1696089651
3424	0.1695839548
3425	0.169538506
3426	0.1695058145
3427	0.1694793251
3428	0.1694657779
3429	0.1694415408
3430	0.1694312039
3431	0.1694132361
3432	0.1693678714
3433	0.1693427603
3434	0.1693082703
3435	0.1692820331
3436	0.1692635443
3437	0.1692519804
3438	0.1692306342
3439	0.1692040608
3440	0.1691830004
3441	0.1691463927
3442	0.169127366
3443	0.1691040366
3444	0.1690643361
3445	0.1690530243
3446	0.1690251567
3447	0.1689950704
3448	0.168972262
3449	0.1689479913
3450	0.1689268973
3451	0.1688944242
3452	0.1688681534
3453	0.1688469081
3454	0.1688314616
3455	0.1687964673
3456	0.168760784
3457	0.1687537751
3458	0.1687231005
3459	0.1686962246
3460	0.1686792989
3461	0.1686692982
3462	0.1686507085
3463	0.1686389262
3464	0.1686196978
3465	0.16861005
3466	0.1685890905
3467	0.1685678452
3468	0.1685455578
3469	0.1685167153
3470	0.1684951171
3471	0.1684740735
3472	0.1684642072
3473	0.168431398
3474	0.1684154977
3475	0.1683856635
3476	0.1683686707
3477	0.1683425679
3478	0.1683106159
3479	0.1682801766
3480	0.1682453673
3481	0.1681884219
3482	0.1681604702
3483	0.168124249
3484	0.1680987681
3485	0.1680816912
3486	0.1680321245
3487	0.1680118036
3488	0.1679782549
3489	0.1679386217
3490	0.1679144014
3491	0.1678888197
3492	0.1678512874
3493	0.1678291513
3494	0.1678028132
3495	0.1677941907
3496	0.1677522716
3497	0.1677315474
3498	0.1677122518
3499	0.1676902166
3500	0.1676638953
3501	0.1676547349
3502	0.167627859
3503	0.1675933018
3504	0.1675794016
3505	0.1675536349
3506	0.1675187584
3507	0.1675079004
3508	0.167477041
3509	0.1674429208
3510	0.1674107503
3511	0.1674010353
3512	0.1673840088
3513	0.1673705288
3514	0.1673442579
3515	0.1673159365
3516	0.1672861864
3517	0.16727869
3518	0.1672566716
3519	0.1672446707
3520	0.1672227362
3521	0.1671999278
3522	0.1671806995
3523	0.1671632024
3524	0.1671450834
3525	0.167115619
3526	0.1670917349
3527	0.167065817
3528	0.167018805
3529	0.1669935931
3530	0.1669808358
3531	0.1669410513
3532	0.1668997709
3533	0.1668883919
3534	0.1668782903
3535	0.1668718025
3536	0.1668665079
3537	0.1668452627
3538	0.1668189582
3539	0.1667912922
3540	0.1667735094
3541	0.1667594243
3542	0.1667268841
3543	0.1667132024
3544	0.1666868306
3545	0.1666776367
3546	0.1666602908
3547	0.1666245739
3548	0.166589899
3549	0.1665714607
3550	0.1665360294
3551	0.166500094
3552	0.1664605616
3553	0.1664358707
3554	0.1664108772
3555	0.1663912959
3556	0.166370454
3557	0.1663249885
3558	0.1662910195
3559	0.1662591516
3560	0.1662179889
3561	0.1661964915
3562	0.1661759353
3563	0.1661494291
3564	0.1661410756
3565	0.1661185024
3566	0.1660933073
3567	0.1660768018
3568	0.1660568172
3569	0.1660314875
3570	0.16600204
3571	0.1659748446
3572	0.1659385226
3573	0.1659289252
3574	0.1659063353
3575	0.1658780643
3576	0.1658561467
3577	0.1658396581
3578	0.1658014031
3579	0.1657761575
3580	0.165730507
3581	0.1656981853
3582	0.1656825371
3583	0.165644904
3584	0.1656040774
3585	0.1655811513
3586	0.1655534182
3587	0.1655194324
3588	0.1655021538
3589	0.1654928758
3590	0.1654479985
3591	0.1654106512
3592	0.1653728837
3593	0.1653546302
3594	0.1653258886
3595	0.1652958695
3596	0.16528165
3597	0.1652518998
3598	0.1652416134
3599	0.1652222001
3600	0.1652007195
3601	0.1651737091
3602	0.1651600778
3603	0.1651366307
3604	0.1651159233
3605	0.1650969639
3606	0.1650791642
3607	0.1650237483
3608	0.1649983515
3609	0.164971173
3610	0.1649554071
3611	0.1649370023
3612	0.164919085
3613	0.1648828807
3614	0.1648446257
3615	0.1648138335
3616	0.1647952102
3617	0.1647862684
3618	0.1647660652
3619	0.1647280119
3620	0.1647063969
3621	0.1646938245
3622	0.1646586622
3623	0.1646249454
3624	0.1646072802
3625	0.1645654452
3626	0.1645249379
3627	0.1644802119
3628	0.1644445622
3629	0.1644102571
3630	0.1644013321
3631	0.1643695818
3632	0.1643533453
3633	0.1643177124
3634	0.1642966856
3635	0.1642574726
3636	0.1642169485
3637	0.1642045106
3638	0.164184778
3639	0.1641406067
3640	0.164115546
3641	0.1641052763
3642	0.1640810728
3643	0.1640597267
3644	0.1640453895
3645	0.1640290353
3646	0.1640039746
3647	0.1639803594
3648	0.1639525422
3649	0.1639387428
3650	0.163918859
3651	0.1639037823
3652	0.1638643339
3653	0.1638466519
3654	0.1638283817
3655	0.1638221459
3656	0.1637868659
3657	0.1637603766
3658	0.1637476865
3659	0.1637389296
3660	0.1637182726
3661	0.1637022882
3662	0.1636816144
3663	0.1636607893
3664	0.1636503011
3665	0.1636100124
3666	0.163598751
3667	0.1635820271
3668	0.1635442932
3669	0.1635225437
3670	0.1634993318
3671	0.163463077
3672	0.1634282677
3673	0.1633972402
3674	0.1633822643
3675	0.1633631536
3676	0.1633539596
3677	0.1633362608
3678	0.1633265626
3679	0.163316814
3680	0.1632971487
3681	0.1632832653
3682	0.1632573138
3683	0.1632341356
3684	0.1632027551
3685	0.1631882498
3686	0.1631308001
3687	0.1631127651
3688	0.1630718545
3689	0.1630598536
3690	0.1630089927
3691	0.1629861002
3692	0.1629744859
3693	0.1629492403
3694	0.1629258436
3695	0.1628987659
3696	0.1628643264
3697	0.1628470142
3698	0.162826895
3699	0.1628031622
3700	0.1627897998
3701	0.1627513095
3702	0.162728602
3703	0.1626913051
3704	0.1626711019
3705	0.162655857
3706	0.1626429653
3707	0.1626079375
3708	0.1625894319
3709	0.1625746073
3710	0.1625338311
3711	0.1625070224
3712	0.1624591028
3713	0.1624340757
3714	0.1623893161
3715	0.1623758697
3716	0.1623487416
3717	0.162323328
3718	0.1623012087
3719	0.1622649539
3720	0.1622526168
3721	0.16221216
3722	0.1622026803
3723	0.1621798383
3724	0.1621576517
3725	0.1621289773
3726	0.1620999163
3727	0.1620570223
3728	0.1620072371
3729	0.1619928159
3730	0.1619789157
3731	0.1619648138
3732	0.1619552836
3733	0.1619225585
3734	0.1619106417
3735	0.1618831774
3736	0.1618550241
3737	0.1618343334
3738	0.1618008519
3739	0.1617909688
3740	0.1617741441
3741	0.1617444612
3742	0.1617245605
3743	0.1616922892
3744	0.1616584884
3745	0.1616415963
3746	0.1616271079
3747	0.161610468
3748	0.1615878276
3749	0.1615644981
3750	0.1615433201
3751	0.1615199738
3752	0.161507435
3753	0.1614843409
3754	0.1614554312
3755	0.1614373794
3756	0.1614173275
3757	0.1614011918
3758	0.1613913591
3759	0.161370887
3760	0.1613259593
3761	0.1612905953
3762	0.1612700055
3763	0.161238541
3764	0.1612274477
3765	0.1611969244
3766	0.1611726369
3767	0.1611507529
3768	0.1611263813
3769	0.1611009845
3770	0.16108063
3771	0.1610562248
3772	0.1610222391
3773	0.161003515
3774	0.160984522
3775	0.1609770761
3776	0.1609478302
3777	0.1609309382
3778	0.1609003981
3779	0.1608672359
3780	0.1608596387
3781	0.1608350486
3782	0.1607949112
3783	0.1607741701
3784	0.1607466387
3785	0.1607145859
3786	0.1606845668
3787	0.1606645485
3788	0.1606569177
3789	0.1606420426
3790	0.1606140909
3791	0.1605993672
3792	0.1605774664
3793	0.160545195
3794	0.1605202352
3795	0.1604833249
3796	0.160457407
3797	0.1604404477
3798	0.1604274888
3799	0.1604152862
3800	0.1603926962
3801	0.1603834014
3802	0.1603612821
3803	0.1603397175
3804	0.1602984203
3805	0.1602694097
3806	0.1602332558
3807	0.1602036737
3808	0.1601974043
3809	0.1601861934
3810	0.1601713688
3811	0.1601567458
3812	0.1601424591
3813	0.1601224576
3814	0.160091346
3815	0.1600752439
3816	0.1600530406
3817	0.1600320306
3818	0.1600142142
3819	0.1599942967
3820	0.159985607
3821	0.159955672
3822	0.159928712
3823	0.1599150807
3824	0.1598971466
3825	0.1598758845
3826	0.1598611439
3827	0.1598443359
3828	0.1598279313
3829	0.1598034589
3830	0.1597833902
3831	0.1597659603
3832	0.1597515895
3833	0.1597283104
3834	0.1596901563
3835	0.1596845593
3836	0.1596711465
3837	0.1596547923
3838	0.1596296308
3839	0.1595870394
3840	0.1595642982
3841	0.1595382122
3842	0.1595194881
3843	0.1594949485
3844	0.1594718039
3845	0.1594653496
3846	0.1594349272
3847	0.1594105724
3848	0.1593912937
3849	0.1593795113
3850	0.1593599636
3851	0.1593284822
3852	0.1593197253
3853	0.159274058
3854	0.1592456525
3855	0.1592333827
3856	0.1592159024
3857	0.1591809754
3858	0.1591487545
3859	0.1591264503
3860	0.1591017594
3861	0.1590941286
3862	0.1590599748
3863	0.1590443265
3864	0.1590269975
3865	0.1590057858
3866	0.1589818345
3867	0.1589618498
3868	0.1589298138
3869	0.1589092408
3870	0.1588972231
3871	0.1588674562
3872	0.158838412
3873	0.15880567
3874	0.1587830129
3875	0.1587571286
3876	0.1587221512
3877	0.1586955274
3878	0.1586866191
3879	0.1586713911
3880	0.1586673068
3881	0.1586401114
3882	0.1586286484
3883	0.1586164458
3884	0.1586017388
3885	0.1585926289
3886	0.1585787959
3887	0.1585487097
3888	0.1585182368
3889	0.1585065552
3890	0.1584987563
3891	0.1584785363
3892	0.1584622158
3893	0.158443206
3894	0.158416767
3895	0.1584056738
3896	0.158387269
3897	0.1583557709
3898	0.15835051
3899	0.1583314665
3900	0.1582999516
3901	0.1582730084
3902	0.1582561668
3903	0.1582382663
3904	0.1582235593
3905	0.1582131888
3906	0.1581747153
3907	0.1581542096
3908	0.1581129124
3909	0.1580714975
3910	0.1580607236
3911	0.1580382849
3912	0.1580096273
3913	0.1580052405
3914	0.1579773728
3915	0.1579623297
3916	0.1579559427
3917	0.1579356218
3918	0.1579159397
3919	0.1578770628
3920	0.157850086
3921	0.1578276978
3922	0.157820588
3923	0.157795645
3924	0.1577579783
3925	0.1577427671
3926	0.1577304468
3927	0.1577149162
3928	0.1576947971
3929	0.1576858889
3930	0.1576726778
3931	0.1576491298
3932	0.1576336833
3933	0.1575991933
3934	0.1575776623
3935	0.1575497274
3936	0.1575376761
3937	0.1575148172
3938	0.1574878068
3939	0.157466612
3940	0.1574423244
3941	0.1574166586
3942	0.1573827065
3943	0.157367344
3944	0.1573386864
3945	0.1573095078
3946	0.1572901114
3947	0.1572705133
3948	0.1572313507
3949	0.1572166101
3950	0.1571869776
3951	0.157150269
3952	0.157121645
3953	0.1570932227
3954	0.1570513372
3955	0.1570379749
3956	0.1570194525
3957	0.1569905932
3958	0.156981685
3959	0.1569617003
3960	0.1569539854
3961	0.1569270422
3962	0.1569073601
3963	0.1568984182
3964	0.1568849382
3965	0.1568551713
3966	0.1568484313
3967	0.1568351362
3968	0.1568220428
3969	0.1567975703
3970	0.1567850484
3971	0.1567595171
3972	0.1567506929
3973	0.1567329941
3974	0.1566977814
3975	0.1566884193
3976	0.1566744519
3977	0.1566626863
3978	0.1566307007
3979	0.1566037575
3980	0.1565828988
3981	0.1565559388
3982	0.156550762
3983	0.156508221
3984	0.1564784541
3985	0.1564459474
3986	0.1564337112
3987	0.1564036081
3988	0.1563939099
3989	0.156364664
3990	0.1563361745
3991	0.1563036175
3992	0.156278624
3993	0.156252017
3994	0.1562402346
3995	0.1562242334
3996	0.1561865499
3997	0.1561664307
3998	0.1561511187
3999	0.156128764
4000	0.1561183431
4001	0.1560933328
4002	0.156078525
4003	0.1560666418
4004	0.1560586075
4005	0.1560340343
4006	0.1560253109
4007	0.15599546
4008	0.1559730717
4009	0.1559620625
4010	0.1559432376
4011	0.1559234882
4012	0.1559100922
4013	0.1558963937
4014	0.1558875695
4015	0.1558529955
4016	0.1558323553
4017	0.155810236
4018	0.1558014455
4019	0.1557741829
4020	0.1557567194
4021	0.1557415418
4022	0.155720784
4023	0.1556982277
4024	0.1556874201
4025	0.1556428958
4026	0.1556190285
4027	0.1556044391
4028	0.1555774455
4029	0.1555661674
4030	0.1555240802
4031	0.1555110204
4032	0.1555008516
4033	0.1554796903
4034	0.1554226608
4035	0.1554065924
4036	0.1553883726
4037	0.1553590258
4038	0.1553333264
4039	0.1552928696
4040	0.1552894408
4041	0.1552509841
4042	0.1552302599
4043	0.1552119056
4044	0.1551923915
4045	0.1551731632
4046	0.1551530609
4047	0.1551066204
4048	0.1551006536
4049	0.1550805848
4050	0.1550658611
4051	0.1550573898
4052	0.1550449351
4053	0.1550288835
4054	0.1550184457
4055	0.1549813673
4056	0.1549542897
4057	0.154925027
4058	0.1549077652
4059	0.1548789563
4060	0.1548569883
4061	0.1548341799
4062	0.1548083292
4063	0.1547962779
4064	0.1547751839
4065	0.1547599222
4066	0.1547479213
4067	0.1547150449
4068	0.1547111791
4069	0.1546969091
4070	0.1546767731
4071	0.1546584525
4072	0.1546293746
4073	0.1546255088
4074	0.1546054065
4075	0.1545794045
4076	0.1545626806
4077	0.1545477551
4078	0.154525619
4079	0.1545224087
4080	0.1544977682
4081	0.1544907592
4082	0.1544704216
4083	0.1544580677
4084	0.1544260485
4085	0.1543975926
4086	0.1543729353
4087	0.1543501941
4088	0.1543358401
4089	0.154298207
4090	0.1542729614
4091	0.1542410767
4092	0.1542272606
4093	0.1542045698
4094	0.1541821311
4095	0.1541551375
4096	0.1541433047
4097	0.1541326148
4098	0.1541127982
4099	0.1540832162
4100	0.1540623407
4101	0.1540453982
4102	0.1540311955
4103	0.1540211443
4104	0.1539860156
4105	0.1539640812
4106	0.1539525005
4107	0.153931541
4108	0.1539196745
4109	0.1538968829
4110	0.1538651663
4111	0.1538373659
4112	0.1538179863
4113	0.1538069434
4114	0.1537878664
4115	0.1537578977
4116	0.1537134911
4117	0.1536759756
4118	0.1536636722
4119	0.1536445447
4120	0.1536213329
4121	0.1536111977
4122	0.1535906247
4123	0.1535681356
4124	0.1535462012
4125	0.1535242164
4126	0.153498601
4127	0.1534654053
4128	0.1534537742
4129	0.1534207801
4130	0.153395669
4131	0.1533788106
4132	0.1533333786
4133	0.1533170581
4134	0.1532996618
4135	0.1532827866
4136	0.1532661971
4137	0.1532435568
4138	0.1532259084
4139	0.1532071003
4140	0.1531783586
4141	0.1531622734
4142	0.1531455494
4143	0.1531332292
4144	0.1531048573
4145	0.1530781831
4146	0.1530679806
4147	0.1530362135
4148	0.1530258766
4149	0.1529993872
4150	0.1529805455
4151	0.1529570311
4152	0.1529350967
4153	0.1529252641
4154	0.1529160869
4155	0.1528994806
4156	0.1528734955
4157	0.1528687052
4158	0.152858133
4159	0.1528445185
4160	0.1528355095
4161	0.1528222143
4162	0.1527946661
4163	0.1527800935
4164	0.1527574028
4165	0.1527347288
4166	0.1527069452
4167	0.1526846242
4168	0.1526722535
4169	0.1526553279
4170	0.1526388057
4171	0.1526286705
4172	0.1526067192
4173	0.1526019458
4174	0.1525778767
4175	0.1525576567
4176	0.1525488494
4177	0.15253426
4178	0.152524545
4179	0.15250967
4180	0.1524951647
4181	0.1524653305
4182	0.1524471443
4183	0.1524138813
4184	0.1523935436
4185	0.1523810049
4186	0.152357625
4187	0.1523482293
4188	0.1523260596
4189	0.1523082936
4190	0.1522936706
4191	0.1522787788
4192	0.1522741566
4193	0.152259147
4194	0.1522084374
4195	0.1521867383
4196	0.1521706026
4197	0.1521467353
4198	0.1521193551
4199	0.1520989334
4200	0.1520755871
4201	0.1520619222
4202	0.1520361388
4203	0.1520312645
4204	0.152002506
4205	0.1519891773
4206	0.1519698313
4207	0.1519394088
4208	0.1519272567
4209	0.1519191552
4210	0.1519040785
4211	0.1518915901
4212	0.1518857578
4213	0.1518685632
4214	0.1518580918
4215	0.151849234
4216	0.1518380735
4217	0.1518355019
4218	0.1518212319
4219	0.1518030793
4220	0.1517912633
4221	0.1517538656
4222	0.1517356961
4223	0.1517038618
4224	0.1516895078
4225	0.1516731032
4226	0.1516602115
4227	0.1516426976
4228	0.1516077202
4229	0.1515948285
4230	0.1515630278
4231	0.1515383705
4232	0.1515183522
4233	0.1514908711
4234	0.1514730715
4235	0.1514629699
4236	0.1514358418
4237	0.1514225299
4238	0.1514151512
4239	0.1514045117
4240	0.1513929646
4241	0.1513779047
4242	0.1513528272
4243	0.1513187574
4244	0.1512957641
4245	0.1512801999
4246	0.1512620641
4247	0.1512325829
4248	0.1511974206
4249	0.151187319
4250	0.1511683932
4251	0.1511605439
4252	0.1511416517
4253	0.1511227428
4254	0.1511044725
4255	0.1510794454
4256	0.1510508718
4257	0.1510345345
4258	0.151017424
4259	0.1510060786
4260	0.1509773201
4261	0.1509698238
4262	0.1509590498
4263	0.1509334345
4264	0.1509208621
4265	0.1508955325
4266	0.1508839854
4267	0.1508744889
4268	0.1508614459
4269	0.150854437
4270	0.1508285359
4271	0.1508208714
4272	0.1507924492
4273	0.1507846839
4274	0.1507635562
4275	0.1507330666
4276	0.1507233347
4277	0.1506848277
4278	0.1506492788
4279	0.1506302353
4280	0.1506153771
4281	0.1505858959
4282	0.1505712225
4283	0.1505340937
4284	0.1505260931
4285	0.1505144956
4286	0.150486275
4287	0.1504607437
4288	0.1504159672
4289	0.1503886879
4290	0.1503763844
4291	0.150361543
4292	0.1503504329
4293	0.150327927
4294	0.1503128671
4295	0.1502885459
4296	0.1502631155
4297	0.150260006
4298	0.1502260371
4299	0.1501934968
4300	0.1501795966
4301	0.1501515777
4302	0.1501278617
4303	0.1500946155
4304	0.1500649326
4305	0.1500398887
4306	0.1500293165
4307	0.1500078191
4308	0.1499778673
4309	0.1499528402
4310	0.1499316285
4311	0.149920031
4312	0.1499033407
4313	0.1498764983
4314	0.1498680439
4315	0.1498380921
4316	0.1498260744
4317	0.1498097707
4318	0.1497764236
4319	0.1497573298
4320	0.1497465222
4321	0.1497231591
4322	0.1496987035
4323	0.1496827023
4324	0.1496583644
4325	0.1496375225
4326	0.1496200926
4327	0.1496064781
4328	0.1495790643
4329	0.1495543902
4330	0.1495220685
4331	0.1495080338
4332	0.1494852758
4333	0.1494788888
4334	0.1494741321
4335	0.1494655769
4336	0.1494579796
4337	0.1494407683
4338	0.1494202625
4339	0.1494032529
